web-scraper-order,web-scraper-start-url,expansion
"1647741425-1270","https://www.ncbi.nlm.nih.gov/mesh/?term=Hypotension","Abnormally low BLOOD PRESSURE that can result in inadequate blood flow to the brain and other vital organs. Common symptom is DIZZINESS but greater negative impacts on the body occur when there is prolonged depravation of oxygen and nutrients."
"1647751172-4277","https://www.ncbi.nlm.nih.gov/mesh/?term=Oxonic","null"
"1647744164-2297","https://www.ncbi.nlm.nih.gov/mesh/?term=Acetamides","null"
"1647742698-1765","https://www.ncbi.nlm.nih.gov/mesh/?term=Sulfoxide","A highly polar organic liquid, that is used widely as a chemical solvent. Because of its ability to penetrate biological membranes, it is used as a vehicle for topical application of pharmaceuticals. It is also used to protect tissue during CRYOPRESERVATION. Dimethyl sulfoxide shows a range of pharmacological activity including analgesia and anti-inflammation."
"1647739850-659","https://www.ncbi.nlm.nih.gov/mesh/?term=beta-1","Drugs that bind to and block the activation of ADRENERGIC BETA-1 RECEPTORS."
"1647756302-5595","https://www.ncbi.nlm.nih.gov/mesh/?term=Glands","Exocrine glands in animals which secrete scents which either repel or attract other animals, e.g. perianal glands of skunks, anal glands of weasels, musk glands of foxes, ventral glands of wood rats, and dorsal glands of peccaries."
"1647740342-850","https://www.ncbi.nlm.nih.gov/mesh/?term=Callosum","Birth defect that results in a partial or complete absence of the CORPUS CALLOSUM. It may be isolated or a part of a syndrome (e.g., AICARDI'S SYNDROME; ACROCALLOSAL SYNDROME; ANDERMANN SYNDROME; and HOLOPROSENCEPHALY). Clinical manifestations include neuromotor skill impairment and INTELLECTUAL DISABILITY of variable severity."
"1647754935-5275","https://www.ncbi.nlm.nih.gov/mesh/?term=Aquaporin","A class of porins that allow the passage of WATER and other small molecules across CELL MEMBRANES."
"1647741040-1121","https://www.ncbi.nlm.nih.gov/mesh/?term=Abortifacient","Chemical substances that interrupt pregnancy after implantation."
"1647748383-3563","https://www.ncbi.nlm.nih.gov/mesh/?term=Fourier","Analysis based on the mathematical function first formulated by Jean-Baptiste-Joseph Fourier in 1807. The function, known as the Fourier transform, describes the sinusoidal pattern of any fluctuating pattern in the physical world in terms of its amplitude and its phase. It has broad applications in biomedicine, e.g., analysis of the x-ray crystallography data pivotal in identifying the double helical nature of DNA and in analysis of other molecules, including viruses, and the modified back-projection algorithm universally used in computerized tomography imaging, etc. (From Segen, The Dictionary of Modern Medicine, 1992)"
"1647757500-5838","https://www.ncbi.nlm.nih.gov/mesh/?term=Carboplatin","An organoplatinum compound that possesses antineoplastic activity."
"1647739507-526","https://www.ncbi.nlm.nih.gov/mesh/?term=Pinacidil","A guanidine that opens POTASSIUM CHANNELS producing direct peripheral vasodilatation of the ARTERIOLES. It reduces BLOOD PRESSURE and peripheral resistance and produces fluid retention. (Martindale The Extra Pharmacopoeia, 31st ed)"
"1647747914-3428","https://www.ncbi.nlm.nih.gov/mesh/?term=Methyl","Transmembrane sensor receptor proteins that are central components of the chemotactic systems of a number of motile bacterial species which include ESCHERICHIA COLI and SALMONELLA TYPHIMURIUM. Methyl-accepting chemotaxis proteins derive their name from a sensory adaptation process which involves methylation at several glutamyl residues in their cytoplasmic domain. Methyl-accepting chemotaxis proteins trigger chemotactic responses across spatial chemical gradients, causing organisms to move either toward favorable stimuli or away from toxic ones."
"1647758952-6176","https://www.ncbi.nlm.nih.gov/mesh/?term=Sorafenib","null"
"1647743620-2121","https://www.ncbi.nlm.nih.gov/mesh/?term=Selective","A structurally diverse group of compounds distinguished from ESTROGENS by their ability to bind and activate ESTROGEN RECEPTORS but act as either an agonist or antagonist depending on the tissue type and hormonal milieu. They are classified as either first generation because they demonstrate estrogen agonist properties in the ENDOMETRIUM or second generation based on their patterns of tissue specificity. (Horm Res 1997;48:155-63)"
"1647751362-4329","https://www.ncbi.nlm.nih.gov/mesh/?term=Mastectomy","Removal of only the breast tissue and nipple and a small portion of the overlying skin."
"1647752190-4553","https://www.ncbi.nlm.nih.gov/mesh/?term=Organizations","Groups of people working together in a structured manner to pursue common goals and objectives."
"1647741943-1471","https://www.ncbi.nlm.nih.gov/mesh/?term=Farnesyl-Diphosphate","The first committed enzyme of the biosynthesis pathway that leads to the production of STEROLS. it catalyzes the synthesis of SQUALENE from farnesyl pyrophosphate via the intermediate PRESQUALENE PYROPHOSPHATE. This enzyme is also a critical branch point enzyme in the biosynthesis of ISOPRENOIDS that is thought to regulate the flux of isoprene intermediates through the sterol pathway."
"1647759860-6423","https://www.ncbi.nlm.nih.gov/mesh/?term=Mesylate","Organic salts or esters of methanesulfonic acid."
"1647742428-1660","https://www.ncbi.nlm.nih.gov/mesh/?term=Otolaryngology","null"
"1647753816-4942","https://www.ncbi.nlm.nih.gov/mesh/?term=Factor-alpha","Serum glycoprotein produced by activated MACROPHAGES and other mammalian MONONUCLEAR LEUKOCYTES. It has necrotizing activity against tumor cell lines and increases ability to reject tumor transplants. Also known as TNF-alpha, it is only 30% homologous to TNF-beta (LYMPHOTOXIN), but they share TNF RECEPTORS."
"1647750434-4080","https://www.ncbi.nlm.nih.gov/mesh/?term=Dilated","A form of CARDIAC MUSCLE disease that is characterized by ventricular dilation, VENTRICULAR DYSFUNCTION, and HEART FAILURE. Risk factors include SMOKING; ALCOHOL DRINKING; HYPERTENSION; INFECTION; PREGNANCY; and mutations in the LMNA gene encoding LAMIN TYPE A, a NUCLEAR LAMINA protein."
"1647753657-4896","https://www.ncbi.nlm.nih.gov/mesh/?term=8","null"
"1647754372-5108","https://www.ncbi.nlm.nih.gov/mesh/?term=RNA-Binding","Proteins that bind to RNA molecules. Included here are RIBONUCLEOPROTEINS and other proteins whose function is to bind specifically to RNA."
"1647740197-794","https://www.ncbi.nlm.nih.gov/mesh/?term=ApoE","A class of protein components which can be found in several lipoproteins including HIGH-DENSITY LIPOPROTEINS; VERY-LOW-DENSITY LIPOPROTEINS; and CHYLOMICRONS. Synthesized in most organs, Apo E is important in the global transport of lipids and cholesterol throughout the body. Apo E is also a ligand for LDL receptors (RECEPTORS, LDL) that mediates the binding, internalization, and catabolism of lipoprotein particles in cells. There are several allelic isoforms (such as E2, E3, and E4). Deficiency or defects in Apo E are causes of HYPERLIPOPROTEINEMIA TYPE III."
"1647757825-5908","https://www.ncbi.nlm.nih.gov/mesh/?term=10","null"
"1647754702-5209","https://www.ncbi.nlm.nih.gov/mesh/?term=Gallbladder","A storage reservoir for BILE secretion. Gallbladder allows the delivery of bile acids at a high concentration and in a controlled manner, via the CYSTIC DUCT to the DUODENUM, for degradation of dietary lipid."
"1647744073-2265","https://www.ncbi.nlm.nih.gov/mesh/?term=Agammaglobulinaemia","An immunologic deficiency state characterized by an extremely low level of generally all classes of gamma-globulin in the blood."
"1647749563-3879","https://www.ncbi.nlm.nih.gov/mesh/?term=Equipment","Expendable and nonexpendable equipment, supplies, apparatus, and instruments that are used in diagnostic, surgical, therapeutic, scientific, and experimental procedures."
"1647758962-6180","https://www.ncbi.nlm.nih.gov/mesh/?term=Phenylurea","Compounds that include the amino-N-phenylamide structure."
"1647742285-1604","https://www.ncbi.nlm.nih.gov/mesh/?term=Thapsigargin","A sesquiterpene lactone found in roots of THAPSIA. It inhibits SARCOPLASMIC RETICULUM CALCIUM-TRANSPORTING ATPASES."
"1647759166-6246","https://www.ncbi.nlm.nih.gov/mesh/?term=Proliferation","All of the processes involved in increasing CELL NUMBER including CELL DIVISION."
"1647743408-2040","https://www.ncbi.nlm.nih.gov/mesh/?term=Parity","null"
"1647744876-2538","https://www.ncbi.nlm.nih.gov/mesh/?term=Rhabdoid","A rare but highly lethal childhood tumor found almost exclusively in infants. Histopathologically, it resembles RHABDOMYOSARCOMA but the tumor cells are not of myogenic origin. Although it arises primarily in the kidney, it may be found in other parts of the body. The rhabdoid cytomorphology is believed to be the expression of a very primitive malignant cell. (From Holland et al., Cancer Medicine, 3d ed, p2210)"
"1647745430-2693","https://www.ncbi.nlm.nih.gov/mesh/?term=Activity-Modifying","A receptor activity-modifying protein that heterodimerizes with CALCITONIN RECEPTOR-LIKE PROTEIN to form the ADRENOMEDULLIN RECEPTOR. In addition, an isoform of the ISLET AMYLOID POLYPEPTIDE RECEPTOR is formed from this protein dimerizing with the CALCITONIN RECEPTOR."
"1647760014-6462","https://www.ncbi.nlm.nih.gov/mesh/?term=Sequence","The sequence of PURINES and PYRIMIDINES in nucleic acids and polynucleotides. It is also called nucleotide sequence."
"1647743811-2179","https://www.ncbi.nlm.nih.gov/mesh/?term=Withholding","Withholding or withdrawal of a particular treatment or treatments, often (but not necessarily) life-prolonging treatment, from a patient or from a research subject as part of a research protocol. The concept is differentiated from REFUSAL TO TREAT, where the emphasis is on the health professional's or health facility's refusal to treat a patient or group of patients when the patient or the patient's representative requests treatment. Withholding of life-prolonging treatment is usually indexed only with EUTHANASIA, PASSIVE, unless the distinction between withholding and withdrawing treatment, or the issue of withholding palliative rather than curative treatment, is discussed."
"1647751029-4235","https://www.ncbi.nlm.nih.gov/mesh/?term=Silver","An element with the atomic symbol Ag, atomic number 47, and atomic weight 107.87. It is a soft metal that is used medically in surgical instruments, dental prostheses, and alloys. Long-continued use of silver salts can lead to a form of poisoning known as ARGYRIA."
"1647760048-6471","https://www.ncbi.nlm.nih.gov/mesh/?term=Genes","A category of nucleic acid sequences that function as units of heredity and which code for the basic instructions for the development, reproduction, and maintenance of organisms."
"1647758156-5978","https://www.ncbi.nlm.nih.gov/mesh/?term=Combination","A fixed-ratio combination of amoxicillin trihydrate and potassium clavulanate."
"1647749627-3894","https://www.ncbi.nlm.nih.gov/mesh/?term=Ketones","Organic compounds containing a carbonyl group =C=O bonded to two hydrocarbon groups."
"1647738688-209","https://www.ncbi.nlm.nih.gov/mesh/?term=Erythromycin","A bacteriostatic antibiotic macrolide produced by Streptomyces erythreus. Erythromycin A is considered its major active component. In sensitive organisms, it inhibits protein synthesis by binding to 50S ribosomal subunits. This binding process inhibits peptidyl transferase activity and interferes with translocation of amino acids during translation and assembly of proteins."
"1647753351-4825","https://www.ncbi.nlm.nih.gov/mesh/?term=Physical","Systematic and thorough inspection of the patient for physical signs of disease or abnormality."
"1647755944-5521","https://www.ncbi.nlm.nih.gov/mesh/?term=Myelodysplastic","Clonal myeloid disorders that possess both dysplastic and proliferative features but are not properly classified as either MYELODYSPLASTIC SYNDROMES or MYELOPROLIFERATIVE DISORDERS."
"1647747238-3230","https://www.ncbi.nlm.nih.gov/mesh/?term=Cajal","c-Kit positive cells related to SMOOTH MUSCLE CELLS that are intercalated between the autonomic nerves and the effector smooth muscle cells of the GASTROINTESTINAL TRACT. Different phenotypic classes play roles as pacemakers, mediators of neural inputs, and mechanosensors."
